"","player_name","teamName","overs","maidens","runs_given","wickets","economy","innings_number","opposition","match_format","venue","date","city","batting_position"
"20658","RG Sharma",NA,"DNB","-","-","-","-","3","West Indies","Test","Kolkata","2013-11-06","",""
"20659","CA Pujara",NA,"DNB","-","-","-","-","3","West Indies","Test","Kolkata","2013-11-06","",""
"20660","V Kohli",NA,"DNB","-","-","-","-","3","West Indies","Test","Kolkata","2013-11-06","",""
"20661","SR Tendulkar",NA,"DNB","-","-","-","-","1","West Indies","Test","Mumbai","2013-11-14","",""
"20662","CA Pujara",NA,"DNB","-","-","-","-","1","West Indies","Test","Mumbai","2013-11-14","",""
"20663","V Kohli",NA,"DNB","-","-","-","-","1","West Indies","Test","Mumbai","2013-11-14","",""
"20664","S Dhawan",NA,"DNB","-","-","-","-","1","West Indies","Test","Mumbai","2013-11-14","",""
"20665","M Vijay",NA,"DNB","-","-","-","-","1","West Indies","Test","Mumbai","2013-11-14","",""
"20666","MS Dhoni",NA,"DNB","-","-","-","-","1","West Indies","Test","Mumbai","2013-11-14","",""
"20667","RG Sharma",NA,"DNB","-","-","-","-","1","West Indies","Test","Mumbai","2013-11-14","",""
"20668","CA Pujara",NA,"DNB","-","-","-","-","3","West Indies","Test","Mumbai","2013-11-14","",""
"20669","V Kohli",NA,"DNB","-","-","-","-","3","West Indies","Test","Mumbai","2013-11-14","",""
"20670","S Dhawan",NA,"DNB","-","-","-","-","3","West Indies","Test","Mumbai","2013-11-14","",""
"20671","M Vijay",NA,"DNB","-","-","-","-","3","West Indies","Test","Mumbai","2013-11-14","",""
"20672","MS Dhoni",NA,"DNB","-","-","-","-","3","West Indies","Test","Mumbai","2013-11-14","",""
"20673","RG Sharma",NA,"DNB","-","-","-","-","3","West Indies","Test","Mumbai","2013-11-14","",""
"20674","S Dhawan",NA,"DNB","-","-","-","-","1","West Indies","ODI","Kochi","2013-11-21","",""
"20675","Yuvraj Singh",NA,"DNB","-","-","-","-","1","West Indies","ODI","Kochi","2013-11-21","",""
"20676","MS Dhoni",NA,"DNB","-","-","-","-","1","West Indies","ODI","Kochi","2013-11-21","",""
"20677","V Kohli",NA,"DNB","-","-","-","-","1","West Indies","ODI","Kochi","2013-11-21","",""
"20678","Yuvraj Singh",NA,"DNB","-","-","-","-","2","West Indies","ODI","Visakhapatnam","2013-11-24","",""
"20679","MS Dhoni",NA,"DNB","-","-","-","-","2","West Indies","ODI","Visakhapatnam","2013-11-24","",""
"20680","V Kohli",NA,"DNB","-","-","-","-","2","West Indies","ODI","Visakhapatnam","2013-11-24","",""
"20681","RG Sharma",NA,"DNB","-","-","-","-","2","West Indies","ODI","Visakhapatnam","2013-11-24","",""
"20682","S Dhawan",NA,"DNB","-","-","-","-","2","West Indies","ODI","Visakhapatnam","2013-11-24","",""
"20683","MS Dhoni",NA,"DNB","-","-","-","-","1","West Indies","ODI","Kanpur","2013-11-27","",""
"20684","V Kohli",NA,"DNB","-","-","-","-","1","West Indies","ODI","Kanpur","2013-11-27","",""
"20685","RG Sharma",NA,"DNB","-","-","-","-","1","West Indies","ODI","Kanpur","2013-11-27","",""
"20686","S Dhawan",NA,"DNB","-","-","-","-","1","West Indies","ODI","Kanpur","2013-11-27","",""
"20687","Yuvraj Singh",NA,"DNB","-","-","-","-","1","West Indies","ODI","Kanpur","2013-11-27","",""
"20688","RG Sharma",NA,"DNB","-","-","-","-","1","South Africa","ODI","Johannesburg","2013-12-05","",""
"20689","S Dhawan",NA,"DNB","-","-","-","-","1","South Africa","ODI","Johannesburg","2013-12-05","",""
"20690","Yuvraj Singh",NA,"DNB","-","-","-","-","1","South Africa","ODI","Johannesburg","2013-12-05","",""
"20691","MS Dhoni",NA,"DNB","-","-","-","-","1","South Africa","ODI","Johannesburg","2013-12-05","",""
"20692","MS Dhoni",NA,"DNB","-","-","-","-","1","South Africa","ODI","Durban","2013-12-08","",""
"20693","AM Rahane",NA,"DNB","-","-","-","-","1","South Africa","ODI","Durban","2013-12-08","",""
"20694","RG Sharma",NA,"DNB","-","-","-","-","1","South Africa","ODI","Durban","2013-12-08","",""
"20695","S Dhawan",NA,"DNB","-","-","-","-","1","South Africa","ODI","Durban","2013-12-08","",""
"20696","RG Sharma",NA,"DNB","-","-","-","-","1","South Africa","ODI","Centurion","2013-12-11","",""
"20697","S Dhawan",NA,"DNB","-","-","-","-","1","South Africa","ODI","Centurion","2013-12-11","",""
"20698","Yuvraj Singh",NA,"DNB","-","-","-","-","1","South Africa","ODI","Centurion","2013-12-11","",""
"20699","MS Dhoni",NA,"DNB","-","-","-","-","1","South Africa","ODI","Centurion","2013-12-11","",""
"20700","AM Rahane",NA,"DNB","-","-","-","-","2","South Africa","Test","Johannesburg","2013-12-18","",""
"20701","RG Sharma",NA,"DNB","-","-","-","-","2","South Africa","Test","Johannesburg","2013-12-18","",""
"20702","V Kohli",NA,"DNB","-","-","-","-","2","South Africa","Test","Johannesburg","2013-12-18","",""
"20703","MS Dhoni",NA,"DNB","-","-","-","-","2","South Africa","Test","Johannesburg","2013-12-18","",""
"20704","CA Pujara",NA,"DNB","-","-","-","-","2","South Africa","Test","Johannesburg","2013-12-18","",""
"20705","M Vijay",NA,"DNB","-","-","-","-","2","South Africa","Test","Johannesburg","2013-12-18","",""
"20706","S Dhawan",NA,"DNB","-","-","-","-","2","South Africa","Test","Johannesburg","2013-12-18","",""
"20707","RG Sharma",NA,"DNB","-","-","-","-","4","South Africa","Test","Johannesburg","2013-12-18","",""
"20708","AM Rahane",NA,"DNB","-","-","-","-","4","South Africa","Test","Johannesburg","2013-12-18","",""
"20709","CA Pujara",NA,"DNB","-","-","-","-","4","South Africa","Test","Johannesburg","2013-12-18","",""
"20710","S Dhawan",NA,"DNB","-","-","-","-","4","South Africa","Test","Johannesburg","2013-12-18","",""
"20711","S Dhawan",NA,"DNB","-","-","-","-","2","South Africa","Test","Durban","2013-12-26","",""
"20712","AM Rahane",NA,"DNB","-","-","-","-","2","South Africa","Test","Durban","2013-12-26","",""
"20713","MS Dhoni",NA,"DNB","-","-","-","-","2","South Africa","Test","Durban","2013-12-26","",""
"20714","V Kohli",NA,"DNB","-","-","-","-","2","South Africa","Test","Durban","2013-12-26","",""
"20715","CA Pujara",NA,"DNB","-","-","-","-","2","South Africa","Test","Durban","2013-12-26","",""
"20716","M Vijay",NA,"DNB","-","-","-","-","2","South Africa","Test","Durban","2013-12-26","",""
"20717","S Dhawan",NA,"DNB","-","-","-","-","4","South Africa","Test","Durban","2013-12-26","",""
"20718","Z Khan",NA,"DNB","-","-","-","-","4","South Africa","Test","Durban","2013-12-26","",""
"20719","AM Rahane",NA,"DNB","-","-","-","-","4","South Africa","Test","Durban","2013-12-26","",""
"20720","MS Dhoni",NA,"DNB","-","-","-","-","4","South Africa","Test","Durban","2013-12-26","",""
"20721","V Kohli",NA,"DNB","-","-","-","-","4","South Africa","Test","Durban","2013-12-26","",""
"20722","CA Pujara",NA,"DNB","-","-","-","-","4","South Africa","Test","Durban","2013-12-26","",""
"20723","M Vijay",NA,"DNB","-","-","-","-","4","South Africa","Test","Durban","2013-12-26","",""
"20724","RG Sharma",NA,"DNB","-","-","-","-","1","New Zealand","ODI","Napier","2014-01-19","",""
"20725","S Dhawan",NA,"DNB","-","-","-","-","1","New Zealand","ODI","Napier","2014-01-19","",""
"20726","SK Raina",NA,"DNB","-","-","-","-","1","New Zealand","ODI","Napier","2014-01-19","",""
"20727","MS Dhoni",NA,"DNB","-","-","-","-","1","New Zealand","ODI","Napier","2014-01-19","",""
"20728","AM Rahane",NA,"DNB","-","-","-","-","1","New Zealand","ODI","Napier","2014-01-19","",""
"20729","RG Sharma",NA,"DNB","-","-","-","-","1","New Zealand","ODI","Hamilton","2014-01-22","",""
"20730","S Dhawan",NA,"DNB","-","-","-","-","1","New Zealand","ODI","Hamilton","2014-01-22","",""
"20731","MS Dhoni",NA,"DNB","-","-","-","-","1","New Zealand","ODI","Hamilton","2014-01-22","",""
"20732","AM Rahane",NA,"DNB","-","-","-","-","1","New Zealand","ODI","Hamilton","2014-01-22","",""
"20733","MS Dhoni",NA,"DNB","-","-","-","-","1","New Zealand","ODI","Auckland","2014-01-25","",""
"20734","AM Rahane",NA,"DNB","-","-","-","-","1","New Zealand","ODI","Auckland","2014-01-25","",""
"20735","V Kohli",NA,"DNB","-","-","-","-","1","New Zealand","ODI","Auckland","2014-01-25","",""
"20736","RG Sharma",NA,"DNB","-","-","-","-","1","New Zealand","ODI","Auckland","2014-01-25","",""
"20737","S Dhawan",NA,"DNB","-","-","-","-","1","New Zealand","ODI","Auckland","2014-01-25","",""
"20738","V Kohli",NA,"DNB","-","-","-","-","2","New Zealand","ODI","Hamilton","2014-01-28","",""
"20739","RG Sharma",NA,"DNB","-","-","-","-","2","New Zealand","ODI","Hamilton","2014-01-28","",""
"20740","MS Dhoni",NA,"DNB","-","-","-","-","2","New Zealand","ODI","Hamilton","2014-01-28","",""
"20741","AM Rahane",NA,"DNB","-","-","-","-","2","New Zealand","ODI","Hamilton","2014-01-28","",""
"20742","S Dhawan",NA,"DNB","-","-","-","-","1","New Zealand","ODI","Wellington","2014-01-31","",""
"20743","AT Rayudu",NA,"DNB","-","-","-","-","1","New Zealand","ODI","Wellington","2014-01-31","",""
"20744","MS Dhoni",NA,"DNB","-","-","-","-","1","New Zealand","ODI","Wellington","2014-01-31","",""
"20745","AM Rahane",NA,"DNB","-","-","-","-","1","New Zealand","ODI","Wellington","2014-01-31","",""
"20746","RG Sharma",NA,"DNB","-","-","-","-","1","New Zealand","ODI","Wellington","2014-01-31","",""
"20747","CA Pujara",NA,"DNB","-","-","-","-","1","New Zealand","Test","Auckland","2014-02-06","",""
"20748","M Vijay",NA,"DNB","-","-","-","-","1","New Zealand","Test","Auckland","2014-02-06","",""
"20749","S Dhawan",NA,"DNB","-","-","-","-","1","New Zealand","Test","Auckland","2014-02-06","",""
"20750","AM Rahane",NA,"DNB","-","-","-","-","1","New Zealand","Test","Auckland","2014-02-06","",""
"20751","MS Dhoni",NA,"DNB","-","-","-","-","1","New Zealand","Test","Auckland","2014-02-06","",""
"20752","CA Pujara",NA,"DNB","-","-","-","-","3","New Zealand","Test","Auckland","2014-02-06","",""
"20753","M Vijay",NA,"DNB","-","-","-","-","3","New Zealand","Test","Auckland","2014-02-06","",""
"20754","S Dhawan",NA,"DNB","-","-","-","-","3","New Zealand","Test","Auckland","2014-02-06","",""
"20755","AM Rahane",NA,"DNB","-","-","-","-","3","New Zealand","Test","Auckland","2014-02-06","",""
"20756","V Kohli",NA,"DNB","-","-","-","-","3","New Zealand","Test","Auckland","2014-02-06","",""
"20757","MS Dhoni",NA,"DNB","-","-","-","-","3","New Zealand","Test","Auckland","2014-02-06","",""
"20758","MS Dhoni",NA,"DNB","-","-","-","-","1","New Zealand","Test","Wellington","2014-02-14","",""
"20759","RG Sharma",NA,"DNB","-","-","-","-","1","New Zealand","Test","Wellington","2014-02-14","",""
"20760","V Kohli",NA,"DNB","-","-","-","-","1","New Zealand","Test","Wellington","2014-02-14","",""
"20761","CA Pujara",NA,"DNB","-","-","-","-","1","New Zealand","Test","Wellington","2014-02-14","",""
"20762","M Vijay",NA,"DNB","-","-","-","-","1","New Zealand","Test","Wellington","2014-02-14","",""
"20763","S Dhawan",NA,"DNB","-","-","-","-","1","New Zealand","Test","Wellington","2014-02-14","",""
"20764","AM Rahane",NA,"DNB","-","-","-","-","1","New Zealand","Test","Wellington","2014-02-14","",""
"20765","CA Pujara",NA,"DNB","-","-","-","-","3","New Zealand","Test","Wellington","2014-02-14","",""
"20766","M Vijay",NA,"DNB","-","-","-","-","3","New Zealand","Test","Wellington","2014-02-14","",""
"20767","AM Rahane",NA,"DNB","-","-","-","-","3","New Zealand","Test","Wellington","2014-02-14","",""
"20768","KD Karthik",NA,"DNB","-","-","-","-","1","Bangladesh","ODI","Fatullah","2014-02-26","",""
"20769","AM Rahane",NA,"DNB","-","-","-","-","1","Bangladesh","ODI","Fatullah","2014-02-26","",""
"20770","RG Sharma",NA,"DNB","-","-","-","-","1","Bangladesh","ODI","Fatullah","2014-02-26","",""
"20771","S Dhawan",NA,"DNB","-","-","-","-","1","Bangladesh","ODI","Fatullah","2014-02-26","",""
"20772","S Dhawan",NA,"DNB","-","-","-","-","2","Sri Lanka","ODI","Fatullah","2014-02-28","",""
"20773","KD Karthik",NA,"DNB","-","-","-","-","2","Sri Lanka","ODI","Fatullah","2014-02-28","",""
"20774","AM Rahane",NA,"DNB","-","-","-","-","2","Sri Lanka","ODI","Fatullah","2014-02-28","",""
"20775","V Kohli",NA,"DNB","-","-","-","-","2","Sri Lanka","ODI","Fatullah","2014-02-28","",""
"20776","AT Rayudu",NA,"DNB","-","-","-","-","2","Pakistan","ODI","Dhaka","2014-03-02","",""
"20777","KD Karthik",NA,"DNB","-","-","-","-","2","Pakistan","ODI","Dhaka","2014-03-02","",""
"20778","AM Rahane",NA,"DNB","-","-","-","-","2","Pakistan","ODI","Dhaka","2014-03-02","",""
"20779","V Kohli",NA,"DNB","-","-","-","-","2","Pakistan","ODI","Dhaka","2014-03-02","",""
"20780","RG Sharma",NA,"DNB","-","-","-","-","2","Pakistan","ODI","Dhaka","2014-03-02","",""
"20781","S Dhawan",NA,"DNB","-","-","-","-","2","Pakistan","ODI","Dhaka","2014-03-02","",""
"20782","V Kohli",NA,"DNB","-","-","-","-","1","Afghanistan","ODI","Dhaka","2014-03-05","",""
"20783","RG Sharma",NA,"DNB","-","-","-","-","1","Afghanistan","ODI","Dhaka","2014-03-05","",""
"20784","S Dhawan",NA,"DNB","-","-","-","-","1","Afghanistan","ODI","Dhaka","2014-03-05","",""
"20785","AT Rayudu",NA,"DNB","-","-","-","-","1","Afghanistan","ODI","Dhaka","2014-03-05","",""
"20786","KD Karthik",NA,"DNB","-","-","-","-","1","Afghanistan","ODI","Dhaka","2014-03-05","",""
"20787","AM Rahane",NA,"DNB","-","-","-","-","1","Afghanistan","ODI","Dhaka","2014-03-05","",""
"20788","MS Dhoni",NA,"DNB","-","-","-","-","1","Pakistan","T20I","Dhaka","2014-03-21","",""
"20789","V Kohli",NA,"DNB","-","-","-","-","1","Pakistan","T20I","Dhaka","2014-03-21","",""
"20790","RG Sharma",NA,"DNB","-","-","-","-","1","Pakistan","T20I","Dhaka","2014-03-21","",""
"20791","S Dhawan",NA,"DNB","-","-","-","-","1","Pakistan","T20I","Dhaka","2014-03-21","",""
"20792","SK Raina",NA,"DNB","-","-","-","-","1","Pakistan","T20I","Dhaka","2014-03-21","",""
"20793","RG Sharma",NA,"DNB","-","-","-","-","1","West Indies","T20I","Dhaka","2014-03-23","",""
"20794","S Dhawan",NA,"DNB","-","-","-","-","1","West Indies","T20I","Dhaka","2014-03-23","",""
"20795","Yuvraj Singh",NA,"DNB","-","-","-","-","1","West Indies","T20I","Dhaka","2014-03-23","",""
"20796","MS Dhoni",NA,"DNB","-","-","-","-","1","West Indies","T20I","Dhaka","2014-03-23","",""
"20797","V Kohli",NA,"DNB","-","-","-","-","1","West Indies","T20I","Dhaka","2014-03-23","",""
"20798","Yuvraj Singh",NA,"DNB","-","-","-","-","1","Bangladesh","T20I","Dhaka","2014-03-28","",""
"20799","MS Dhoni",NA,"DNB","-","-","-","-","1","Bangladesh","T20I","Dhaka","2014-03-28","",""
"20800","V Kohli",NA,"DNB","-","-","-","-","1","Bangladesh","T20I","Dhaka","2014-03-28","",""
"20801","RG Sharma",NA,"DNB","-","-","-","-","1","Bangladesh","T20I","Dhaka","2014-03-28","",""
"20802","S Dhawan",NA,"DNB","-","-","-","-","1","Bangladesh","T20I","Dhaka","2014-03-28","",""
"20803","Yuvraj Singh",NA,"DNB","-","-","-","-","2","Australia","T20I","Dhaka","2014-03-30","",""
"20804","AM Rahane",NA,"DNB","-","-","-","-","2","Australia","T20I","Dhaka","2014-03-30","",""
"20805","MS Dhoni",NA,"DNB","-","-","-","-","2","Australia","T20I","Dhaka","2014-03-30","",""
"20806","V Kohli",NA,"DNB","-","-","-","-","2","Australia","T20I","Dhaka","2014-03-30","",""
"20807","RG Sharma",NA,"DNB","-","-","-","-","2","Australia","T20I","Dhaka","2014-03-30","",""
"20808","RG Sharma",NA,"DNB","-","-","-","-","1","South Africa","T20I","Dhaka","2014-04-04","",""
"20809","Yuvraj Singh",NA,"DNB","-","-","-","-","1","South Africa","T20I","Dhaka","2014-04-04","",""
"20810","MS Dhoni",NA,"DNB","-","-","-","-","1","South Africa","T20I","Dhaka","2014-04-04","",""
"20811","AM Rahane",NA,"DNB","-","-","-","-","1","South Africa","T20I","Dhaka","2014-04-04","",""
"20812","V Kohli",NA,"DNB","-","-","-","-","1","South Africa","T20I","Dhaka","2014-04-04","",""
"20813","Yuvraj Singh",NA,"DNB","-","-","-","-","2","Sri Lanka","T20I","Dhaka","2014-04-06","",""
"20814","MS Dhoni",NA,"DNB","-","-","-","-","2","Sri Lanka","T20I","Dhaka","2014-04-06","",""
"20815","AM Rahane",NA,"DNB","-","-","-","-","2","Sri Lanka","T20I","Dhaka","2014-04-06","",""
"20816","V Kohli",NA,"DNB","-","-","-","-","2","Sri Lanka","T20I","Dhaka","2014-04-06","",""
"20817","RG Sharma",NA,"DNB","-","-","-","-","2","Sri Lanka","T20I","Dhaka","2014-04-06","",""
"20818","CA Pujara",NA,"DNB","-","-","-","-","1","Bangladesh","ODI","Dhaka","2014-06-15","",""
"20819","AT Rayudu",NA,"DNB","-","-","-","-","1","Bangladesh","ODI","Dhaka","2014-06-15","",""
"20820","WP Saha",NA,"DNB","-","-","-","-","1","Bangladesh","ODI","Dhaka","2014-06-15","",""
"20821","AM Rahane",NA,"DNB","-","-","-","-","1","Bangladesh","ODI","Dhaka","2014-06-15","",""
"20822","AT Rayudu",NA,"DNB","-","-","-","-","2","Bangladesh","ODI","Dhaka","2014-06-17","",""
"20823","RV Uthappa",NA,"DNB","-","-","-","-","2","Bangladesh","ODI","Dhaka","2014-06-17","",""
"20824","WP Saha",NA,"DNB","-","-","-","-","2","Bangladesh","ODI","Dhaka","2014-06-17","",""
"20825","AM Rahane",NA,"DNB","-","-","-","-","2","Bangladesh","ODI","Dhaka","2014-06-17","",""
"20826","CA Pujara",NA,"DNB","-","-","-","-","2","Bangladesh","ODI","Dhaka","2014-06-17","",""
"20827","SK Raina",NA,"DNB","-","-","-","-","2","Bangladesh","ODI","Dhaka","2014-06-17","",""
"20828","A Mishra",NA,"DNB","-","-","-","-","2","Bangladesh","ODI","Dhaka","2014-06-17","",""
"20829","AR Patel",NA,"DNB","-","-","-","-","2","Bangladesh","ODI","Dhaka","2014-06-17","",""
"20830","AM Rahane",NA,"TDNB","-","-","-","-","-","Bangladesh","ODI","Dhaka","2014-06-19","",""
"20831","MK Tiwary",NA,"TDNB","-","-","-","-","-","Bangladesh","ODI","Dhaka","2014-06-19","",""
"20832","CA Pujara",NA,"TDNB","-","-","-","-","-","Bangladesh","ODI","Dhaka","2014-06-19","",""
"20833","SK Raina",NA,"TDNB","-","-","-","-","-","Bangladesh","ODI","Dhaka","2014-06-19","",""
"20834","STR Binny",NA,"TDNB","-","-","-","-","-","Bangladesh","ODI","Dhaka","2014-06-19","",""
"20835","AR Patel",NA,"TDNB","-","-","-","-","-","Bangladesh","ODI","Dhaka","2014-06-19","",""
"20836","AT Rayudu",NA,"TDNB","-","-","-","-","-","Bangladesh","ODI","Dhaka","2014-06-19","",""
"20837","MM Sharma",NA,"TDNB","-","-","-","-","-","Bangladesh","ODI","Dhaka","2014-06-19","",""
"20838","RV Uthappa",NA,"TDNB","-","-","-","-","-","Bangladesh","ODI","Dhaka","2014-06-19","",""
"20839","UT Yadav",NA,"TDNB","-","-","-","-","-","Bangladesh","ODI","Dhaka","2014-06-19","",""
"20840","WP Saha",NA,"TDNB","-","-","-","-","-","Bangladesh","ODI","Dhaka","2014-06-19","",""
"20841","CA Pujara",NA,"DNB","-","-","-","-","2","England","Test","Nottingham","2014-07-09","",""
"20842","S Dhawan",NA,"DNB","-","-","-","-","2","England","Test","Nottingham","2014-07-09","",""
"20843","MS Dhoni",NA,"DNB","-","-","-","-","2","England","Test","Nottingham","2014-07-09","",""
"20844","AM Rahane",NA,"DNB","-","-","-","-","2","England","Test","Nottingham","2014-07-09","",""
"20845","V Kohli",NA,"DNB","-","-","-","-","2","England","Test","Nottingham","2014-07-09","",""
"20846","MS Dhoni",NA,"DNB","-","-","-","-","2","England","Test","Lord's","2014-07-17","",""
"20847","AM Rahane",NA,"DNB","-","-","-","-","2","England","Test","Lord's","2014-07-17","",""
"20848","CA Pujara",NA,"DNB","-","-","-","-","2","England","Test","Lord's","2014-07-17","",""
"20849","V Kohli",NA,"DNB","-","-","-","-","2","England","Test","Lord's","2014-07-17","",""
"20850","S Dhawan",NA,"DNB","-","-","-","-","2","England","Test","Lord's","2014-07-17","",""
"20851","STR Binny",NA,"DNB","-","-","-","-","4","England","Test","Lord's","2014-07-17","",""
"20852","AM Rahane",NA,"DNB","-","-","-","-","4","England","Test","Lord's","2014-07-17","",""
"20853","CA Pujara",NA,"DNB","-","-","-","-","4","England","Test","Lord's","2014-07-17","",""
"20854","V Kohli",NA,"DNB","-","-","-","-","4","England","Test","Lord's","2014-07-17","",""
"20855","MS Dhoni",NA,"DNB","-","-","-","-","4","England","Test","Lord's","2014-07-17","",""
"20856","CA Pujara",NA,"DNB","-","-","-","-","1","England","Test","Southampton","2014-07-27","",""
"20857","M Vijay",NA,"DNB","-","-","-","-","1","England","Test","Southampton","2014-07-27","",""
"20858","MS Dhoni",NA,"DNB","-","-","-","-","1","England","Test","Southampton","2014-07-27","",""
"20859","AM Rahane",NA,"DNB","-","-","-","-","1","England","Test","Southampton","2014-07-27","",""
"20860","V Kohli",NA,"DNB","-","-","-","-","1","England","Test","Southampton","2014-07-27","",""
"20861","CA Pujara",NA,"DNB","-","-","-","-","3","England","Test","Southampton","2014-07-27","",""
