"","player_name","teamName","overs","maidens","runs_given","wickets","economy","innings_number","opposition","match_format","venue","date","city","batting_position"
"16770","RB Simpson",NA,"DNB","-","-","-","-","3","England","Test","Melbourne","1958-12-31","",""
"16771","LE Favell",NA,"DNB","-","-","-","-","1","England","Test","Sydney","1959-01-09","",""
"16772","NCL O'Neill",NA,"DNB","-","-","-","-","1","England","Test","Sydney","1959-01-09","",""
"16773","JW Burke",NA,"DNB","-","-","-","-","1","England","Test","Sydney","1959-01-09","",""
"16774","RN Harvey",NA,"DNB","-","-","-","-","1","England","Test","Sydney","1959-01-09","",""
"16775","ATW Grout",NA,"DNB","-","-","-","-","1","England","Test","Sydney","1959-01-09","",""
"16776","CC McDonald",NA,"DNB","-","-","-","-","1","England","Test","Sydney","1959-01-09","",""
"16777","LE Favell",NA,"DNB","-","-","-","-","3","England","Test","Sydney","1959-01-09","",""
"16778","NCL O'Neill",NA,"DNB","-","-","-","-","3","England","Test","Sydney","1959-01-09","",""
"16779","RN Harvey",NA,"DNB","-","-","-","-","3","England","Test","Sydney","1959-01-09","",""
"16780","ATW Grout",NA,"DNB","-","-","-","-","3","England","Test","Sydney","1959-01-09","",""
"16781","CC McDonald",NA,"DNB","-","-","-","-","3","England","Test","Sydney","1959-01-09","",""
"16782","KD Mackay",NA,"DNB","-","-","-","-","2","England","Test","Adelaide","1959-01-30","",""
"16783","JW Burke",NA,"DNB","-","-","-","-","2","England","Test","Adelaide","1959-01-30","",""
"16784","LE Favell",NA,"DNB","-","-","-","-","2","England","Test","Adelaide","1959-01-30","",""
"16785","RN Harvey",NA,"DNB","-","-","-","-","2","England","Test","Adelaide","1959-01-30","",""
"16786","CC McDonald",NA,"DNB","-","-","-","-","2","England","Test","Adelaide","1959-01-30","",""
"16787","ATW Grout",NA,"DNB","-","-","-","-","2","England","Test","Adelaide","1959-01-30","",""
"16788","LE Favell",NA,"DNB","-","-","-","-","3","England","Test","Adelaide","1959-01-30","",""
"16789","RN Harvey",NA,"DNB","-","-","-","-","3","England","Test","Adelaide","1959-01-30","",""
"16790","NCL O'Neill",NA,"DNB","-","-","-","-","3","England","Test","Adelaide","1959-01-30","",""
"16791","CC McDonald",NA,"DNB","-","-","-","-","3","England","Test","Adelaide","1959-01-30","",""
"16792","ATW Grout",NA,"DNB","-","-","-","-","3","England","Test","Adelaide","1959-01-30","",""
"16793","KD Mackay",NA,"DNB","-","-","-","-","3","England","Test","Adelaide","1959-01-30","",""
"16794","CC McDonald",NA,"DNB","-","-","-","-","1","England","Test","Melbourne","1959-02-13","",""
"16795","ATW Grout",NA,"DNB","-","-","-","-","1","England","Test","Melbourne","1959-02-13","",""
"16796","JW Burke",NA,"DNB","-","-","-","-","1","England","Test","Melbourne","1959-02-13","",""
"16797","KD Mackay",NA,"DNB","-","-","-","-","1","England","Test","Melbourne","1959-02-13","",""
"16798","RN Harvey",NA,"DNB","-","-","-","-","1","England","Test","Melbourne","1959-02-13","",""
"16799","NCL O'Neill",NA,"DNB","-","-","-","-","1","England","Test","Melbourne","1959-02-13","",""
"16800","ATW Grout",NA,"DNB","-","-","-","-","3","England","Test","Melbourne","1959-02-13","",""
"16801","JW Burke",NA,"DNB","-","-","-","-","3","England","Test","Melbourne","1959-02-13","",""
"16802","KD Mackay",NA,"DNB","-","-","-","-","3","England","Test","Melbourne","1959-02-13","",""
"16803","RN Harvey",NA,"DNB","-","-","-","-","3","England","Test","Melbourne","1959-02-13","",""
"16804","NCL O'Neill",NA,"DNB","-","-","-","-","3","England","Test","Melbourne","1959-02-13","",""
"16805","CC McDonald",NA,"DNB","-","-","-","-","3","England","Test","Melbourne","1959-02-13","",""
"16806","LE Favell",NA,"DNB","-","-","-","-","1","Pakistan","Test","Dhaka","1959-11-13","",""
"16807","RN Harvey",NA,"DNB","-","-","-","-","1","Pakistan","Test","Dhaka","1959-11-13","",""
"16808","ATW Grout",NA,"DNB","-","-","-","-","1","Pakistan","Test","Dhaka","1959-11-13","",""
"16809","CC McDonald",NA,"DNB","-","-","-","-","1","Pakistan","Test","Dhaka","1959-11-13","",""
"16810","PJP Burge",NA,"DNB","-","-","-","-","1","Pakistan","Test","Dhaka","1959-11-13","",""
"16811","NCL O'Neill",NA,"DNB","-","-","-","-","1","Pakistan","Test","Dhaka","1959-11-13","",""
"16812","ATW Grout",NA,"DNB","-","-","-","-","3","Pakistan","Test","Dhaka","1959-11-13","",""
"16813","CC McDonald",NA,"DNB","-","-","-","-","3","Pakistan","Test","Dhaka","1959-11-13","",""
"16814","PJP Burge",NA,"DNB","-","-","-","-","3","Pakistan","Test","Dhaka","1959-11-13","",""
"16815","NCL O'Neill",NA,"DNB","-","-","-","-","3","Pakistan","Test","Dhaka","1959-11-13","",""
"16816","LE Favell",NA,"DNB","-","-","-","-","3","Pakistan","Test","Dhaka","1959-11-13","",""
"16817","RN Harvey",NA,"DNB","-","-","-","-","3","Pakistan","Test","Dhaka","1959-11-13","",""
"16818","CC McDonald",NA,"DNB","-","-","-","-","1","Pakistan","Test","Lahore","1959-11-21","",""
"16819","ATW Grout",NA,"DNB","-","-","-","-","1","Pakistan","Test","Lahore","1959-11-21","",""
"16820","KD Mackay",NA,"DNB","-","-","-","-","1","Pakistan","Test","Lahore","1959-11-21","",""
"16821","GB Stevens",NA,"DNB","-","-","-","-","1","Pakistan","Test","Lahore","1959-11-21","",""
"16822","RN Harvey",NA,"DNB","-","-","-","-","1","Pakistan","Test","Lahore","1959-11-21","",""
"16823","LE Favell",NA,"DNB","-","-","-","-","1","Pakistan","Test","Lahore","1959-11-21","",""
"16824","NCL O'Neill",NA,"DNB","-","-","-","-","1","Pakistan","Test","Lahore","1959-11-21","",""
"16825","GB Stevens",NA,"DNB","-","-","-","-","3","Pakistan","Test","Lahore","1959-11-21","",""
"16826","LE Favell",NA,"DNB","-","-","-","-","3","Pakistan","Test","Lahore","1959-11-21","",""
"16827","CC McDonald",NA,"DNB","-","-","-","-","3","Pakistan","Test","Lahore","1959-11-21","",""
"16828","ATW Grout",NA,"DNB","-","-","-","-","3","Pakistan","Test","Lahore","1959-11-21","",""
"16829","ATW Grout",NA,"DNB","-","-","-","-","1","Pakistan","Test","Karachi","1959-12-04","",""
"16830","CC McDonald",NA,"DNB","-","-","-","-","1","Pakistan","Test","Karachi","1959-12-04","",""
"16831","PJP Burge",NA,"DNB","-","-","-","-","1","Pakistan","Test","Karachi","1959-12-04","",""
"16832","GB Stevens",NA,"DNB","-","-","-","-","1","Pakistan","Test","Karachi","1959-12-04","",""
"16833","RN Harvey",NA,"DNB","-","-","-","-","1","Pakistan","Test","Karachi","1959-12-04","",""
"16834","LE Favell",NA,"DNB","-","-","-","-","1","Pakistan","Test","Karachi","1959-12-04","",""
"16835","ATW Grout",NA,"DNB","-","-","-","-","3","Pakistan","Test","Karachi","1959-12-04","",""
"16836","CC McDonald",NA,"DNB","-","-","-","-","3","Pakistan","Test","Karachi","1959-12-04","",""
"16837","PJP Burge",NA,"DNB","-","-","-","-","3","Pakistan","Test","Karachi","1959-12-04","",""
"16838","GB Stevens",NA,"DNB","-","-","-","-","3","Pakistan","Test","Karachi","1959-12-04","",""
"16839","RN Harvey",NA,"DNB","-","-","-","-","3","Pakistan","Test","Karachi","1959-12-04","",""
"16840","LE Favell",NA,"DNB","-","-","-","-","3","Pakistan","Test","Karachi","1959-12-04","",""
"16841","NCL O'Neill",NA,"DNB","-","-","-","-","3","Pakistan","Test","Karachi","1959-12-04","",""
"16842","RN Harvey",NA,"DNB","-","-","-","-","1","India","Test","Delhi","1959-12-12","",""
"16843","LE Favell",NA,"DNB","-","-","-","-","1","India","Test","Delhi","1959-12-12","",""
"16844","CC McDonald",NA,"DNB","-","-","-","-","1","India","Test","Delhi","1959-12-12","",""
"16845","ATW Grout",NA,"DNB","-","-","-","-","1","India","Test","Delhi","1959-12-12","",""
"16846","KD Mackay",NA,"DNB","-","-","-","-","3","India","Test","Delhi","1959-12-12","",""
"16847","LE Favell",NA,"DNB","-","-","-","-","3","India","Test","Delhi","1959-12-12","",""
"16848","CC McDonald",NA,"DNB","-","-","-","-","3","India","Test","Delhi","1959-12-12","",""
"16849","ATW Grout",NA,"DNB","-","-","-","-","3","India","Test","Delhi","1959-12-12","",""
"16850","CC McDonald",NA,"DNB","-","-","-","-","1","India","Test","Kanpur","1959-12-19","",""
"16851","BN Jarman",NA,"DNB","-","-","-","-","1","India","Test","Kanpur","1959-12-19","",""
"16852","GB Stevens",NA,"DNB","-","-","-","-","1","India","Test","Kanpur","1959-12-19","",""
"16853","RN Harvey",NA,"DNB","-","-","-","-","1","India","Test","Kanpur","1959-12-19","",""
"16854","KD Mackay",NA,"DNB","-","-","-","-","1","India","Test","Kanpur","1959-12-19","",""
"16855","NCL O'Neill",NA,"DNB","-","-","-","-","1","India","Test","Kanpur","1959-12-19","",""
"16856","CC McDonald",NA,"DNB","-","-","-","-","3","India","Test","Kanpur","1959-12-19","",""
"16857","BN Jarman",NA,"DNB","-","-","-","-","3","India","Test","Kanpur","1959-12-19","",""
"16858","GB Stevens",NA,"DNB","-","-","-","-","3","India","Test","Kanpur","1959-12-19","",""
"16859","GF Rorke",NA,"DNB","-","-","-","-","3","India","Test","Kanpur","1959-12-19","",""
"16860","ATW Grout",NA,"DNB","-","-","-","-","1","India","Test","Mumbai (BS)","1960-01-01","",""
"16861","CC McDonald",NA,"DNB","-","-","-","-","1","India","Test","Mumbai (BS)","1960-01-01","",""
"16862","GB Stevens",NA,"DNB","-","-","-","-","1","India","Test","Mumbai (BS)","1960-01-01","",""
"16863","LE Favell",NA,"DNB","-","-","-","-","1","India","Test","Mumbai (BS)","1960-01-01","",""
"16864","NCL O'Neill",NA,"DNB","-","-","-","-","1","India","Test","Mumbai (BS)","1960-01-01","",""
"16865","RN Harvey",NA,"DNB","-","-","-","-","1","India","Test","Mumbai (BS)","1960-01-01","",""
"16866","ATW Grout",NA,"DNB","-","-","-","-","3","India","Test","Mumbai (BS)","1960-01-01","",""
"16867","CC McDonald",NA,"DNB","-","-","-","-","3","India","Test","Mumbai (BS)","1960-01-01","",""
"16868","GB Stevens",NA,"DNB","-","-","-","-","3","India","Test","Mumbai (BS)","1960-01-01","",""
"16869","LE Favell",NA,"DNB","-","-","-","-","3","India","Test","Mumbai (BS)","1960-01-01","",""
"16870","LE Favell",NA,"DNB","-","-","-","-","2","India","Test","Chennai","1960-01-13","",""
"16871","ATW Grout",NA,"DNB","-","-","-","-","2","India","Test","Chennai","1960-01-13","",""
"16872","CC McDonald",NA,"DNB","-","-","-","-","2","India","Test","Chennai","1960-01-13","",""
"16873","NCL O'Neill",NA,"DNB","-","-","-","-","2","India","Test","Chennai","1960-01-13","",""
"16874","PJP Burge",NA,"DNB","-","-","-","-","2","India","Test","Chennai","1960-01-13","",""
"16875","LE Favell",NA,"DNB","-","-","-","-","3","India","Test","Chennai","1960-01-13","",""
"16876","ATW Grout",NA,"DNB","-","-","-","-","3","India","Test","Chennai","1960-01-13","",""
"16877","CC McDonald",NA,"DNB","-","-","-","-","3","India","Test","Chennai","1960-01-13","",""
"16878","NCL O'Neill",NA,"DNB","-","-","-","-","3","India","Test","Chennai","1960-01-13","",""
"16879","PJP Burge",NA,"DNB","-","-","-","-","3","India","Test","Chennai","1960-01-13","",""
"16880","RN Harvey",NA,"DNB","-","-","-","-","1","India","Test","Kolkata","1960-01-23","",""
"16881","LE Favell",NA,"DNB","-","-","-","-","1","India","Test","Kolkata","1960-01-23","",""
"16882","ATW Grout",NA,"DNB","-","-","-","-","1","India","Test","Kolkata","1960-01-23","",""
"16883","CC McDonald",NA,"DNB","-","-","-","-","1","India","Test","Kolkata","1960-01-23","",""
"16884","PJP Burge",NA,"DNB","-","-","-","-","1","India","Test","Kolkata","1960-01-23","",""
"16885","NCL O'Neill",NA,"DNB","-","-","-","-","1","India","Test","Kolkata","1960-01-23","",""
"16886","RN Harvey",NA,"DNB","-","-","-","-","3","India","Test","Kolkata","1960-01-23","",""
"16887","LE Favell",NA,"DNB","-","-","-","-","3","India","Test","Kolkata","1960-01-23","",""
"16888","ATW Grout",NA,"DNB","-","-","-","-","3","India","Test","Kolkata","1960-01-23","",""
"16889","CC McDonald",NA,"DNB","-","-","-","-","3","India","Test","Kolkata","1960-01-23","",""
"16890","PJP Burge",NA,"DNB","-","-","-","-","3","India","Test","Kolkata","1960-01-23","",""
"16891","NCL O'Neill",NA,"DNB","-","-","-","-","3","India","Test","Kolkata","1960-01-23","",""
"16892","LE Favell",NA,"DNB","-","-","-","-","1","West Indies","Test","Brisbane","1960-12-09","",""
"16893","CC McDonald",NA,"DNB","-","-","-","-","1","West Indies","Test","Brisbane","1960-12-09","",""
"16894","NCL O'Neill",NA,"DNB","-","-","-","-","1","West Indies","Test","Brisbane","1960-12-09","",""
"16895","ATW Grout",NA,"DNB","-","-","-","-","1","West Indies","Test","Brisbane","1960-12-09","",""
"16896","RN Harvey",NA,"DNB","-","-","-","-","1","West Indies","Test","Brisbane","1960-12-09","",""
"16897","CC McDonald",NA,"DNB","-","-","-","-","3","West Indies","Test","Brisbane","1960-12-09","",""
"16898","ATW Grout",NA,"DNB","-","-","-","-","3","West Indies","Test","Brisbane","1960-12-09","",""
"16899","RN Harvey",NA,"DNB","-","-","-","-","3","West Indies","Test","Brisbane","1960-12-09","",""
"16900","LE Favell",NA,"DNB","-","-","-","-","3","West Indies","Test","Brisbane","1960-12-09","",""
"16901","KD Mackay",NA,"DNB","-","-","-","-","2","West Indies","Test","Melbourne","1960-12-30","",""
"16902","RN Harvey",NA,"DNB","-","-","-","-","2","West Indies","Test","Melbourne","1960-12-30","",""
"16903","LE Favell",NA,"DNB","-","-","-","-","2","West Indies","Test","Melbourne","1960-12-30","",""
"16904","NCL O'Neill",NA,"DNB","-","-","-","-","2","West Indies","Test","Melbourne","1960-12-30","",""
"16905","CC McDonald",NA,"DNB","-","-","-","-","2","West Indies","Test","Melbourne","1960-12-30","",""
"16906","ATW Grout",NA,"DNB","-","-","-","-","2","West Indies","Test","Melbourne","1960-12-30","",""
"16907","RN Harvey",NA,"DNB","-","-","-","-","3","West Indies","Test","Melbourne","1960-12-30","",""
"16908","LE Favell",NA,"DNB","-","-","-","-","3","West Indies","Test","Melbourne","1960-12-30","",""
"16909","CC McDonald",NA,"DNB","-","-","-","-","3","West Indies","Test","Melbourne","1960-12-30","",""
"16910","ATW Grout",NA,"DNB","-","-","-","-","3","West Indies","Test","Melbourne","1960-12-30","",""
"16911","KD Mackay",NA,"DNB","-","-","-","-","3","West Indies","Test","Melbourne","1960-12-30","",""
"16912","ATW Grout",NA,"DNB","-","-","-","-","1","West Indies","Test","Sydney","1961-01-13","",""
"16913","CC McDonald",NA,"DNB","-","-","-","-","1","West Indies","Test","Sydney","1961-01-13","",""
"16914","NCL O'Neill",NA,"DNB","-","-","-","-","1","West Indies","Test","Sydney","1961-01-13","",""
"16915","RN Harvey",NA,"DNB","-","-","-","-","1","West Indies","Test","Sydney","1961-01-13","",""
"16916","LE Favell",NA,"DNB","-","-","-","-","1","West Indies","Test","Sydney","1961-01-13","",""
"16917","NCL O'Neill",NA,"DNB","-","-","-","-","3","West Indies","Test","Sydney","1961-01-13","",""
"16918","LE Favell",NA,"DNB","-","-","-","-","3","West Indies","Test","Sydney","1961-01-13","",""
"16919","RN Harvey",NA,"DNB","-","-","-","-","3","West Indies","Test","Sydney","1961-01-13","",""
"16920","ATW Grout",NA,"DNB","-","-","-","-","3","West Indies","Test","Sydney","1961-01-13","",""
"16921","CC McDonald",NA,"DNB","-","-","-","-","3","West Indies","Test","Sydney","1961-01-13","",""
"16922","PJP Burge",NA,"DNB","-","-","-","-","1","West Indies","Test","Adelaide","1961-01-27","",""
"16923","LE Favell",NA,"DNB","-","-","-","-","1","West Indies","Test","Adelaide","1961-01-27","",""
"16924","CC McDonald",NA,"DNB","-","-","-","-","1","West Indies","Test","Adelaide","1961-01-27","",""
"16925","ATW Grout",NA,"DNB","-","-","-","-","1","West Indies","Test","Adelaide","1961-01-27","",""
"16926","NCL O'Neill",NA,"DNB","-","-","-","-","1","West Indies","Test","Adelaide","1961-01-27","",""
"16927","LE Favell",NA,"DNB","-","-","-","-","3","West Indies","Test","Adelaide","1961-01-27","",""
"16928","CC McDonald",NA,"DNB","-","-","-","-","3","West Indies","Test","Adelaide","1961-01-27","",""
"16929","ATW Grout",NA,"DNB","-","-","-","-","3","West Indies","Test","Adelaide","1961-01-27","",""
"16930","NCL O'Neill",NA,"DNB","-","-","-","-","3","West Indies","Test","Adelaide","1961-01-27","",""
"16931","PJP Burge",NA,"DNB","-","-","-","-","3","West Indies","Test","Adelaide","1961-01-27","",""
"16932","RB Simpson",NA,"DNB","-","-","-","-","3","West Indies","Test","Adelaide","1961-01-27","",""
"16933","PJP Burge",NA,"DNB","-","-","-","-","1","West Indies","Test","Melbourne","1961-02-10","",""
"16934","NCL O'Neill",NA,"DNB","-","-","-","-","1","West Indies","Test","Melbourne","1961-02-10","",""
"16935","RN Harvey",NA,"DNB","-","-","-","-","1","West Indies","Test","Melbourne","1961-02-10","",""
"16936","CC McDonald",NA,"DNB","-","-","-","-","1","West Indies","Test","Melbourne","1961-02-10","",""
"16937","ATW Grout",NA,"DNB","-","-","-","-","1","West Indies","Test","Melbourne","1961-02-10","",""
"16938","CC McDonald",NA,"DNB","-","-","-","-","3","West Indies","Test","Melbourne","1961-02-10","",""
"16939","ATW Grout",NA,"DNB","-","-","-","-","3","West Indies","Test","Melbourne","1961-02-10","",""
"16940","PJP Burge",NA,"DNB","-","-","-","-","3","West Indies","Test","Melbourne","1961-02-10","",""
"16941","NCL O'Neill",NA,"DNB","-","-","-","-","3","West Indies","Test","Melbourne","1961-02-10","",""
"16942","RN Harvey",NA,"DNB","-","-","-","-","3","West Indies","Test","Melbourne","1961-02-10","",""
"16943","RN Harvey",NA,"DNB","-","-","-","-","1","England","Test","Birmingham","1961-06-08","",""
"16944","PJP Burge",NA,"DNB","-","-","-","-","1","England","Test","Birmingham","1961-06-08","",""
"16945","NCL O'Neill",NA,"DNB","-","-","-","-","1","England","Test","Birmingham","1961-06-08","",""
"16946","RB Simpson",NA,"DNB","-","-","-","-","1","England","Test","Birmingham","1961-06-08","",""
"16947","WM Lawry",NA,"DNB","-","-","-","-","1","England","Test","Birmingham","1961-06-08","",""
"16948","CC McDonald",NA,"DNB","-","-","-","-","1","England","Test","Birmingham","1961-06-08","",""
"16949","ATW Grout",NA,"DNB","-","-","-","-","1","England","Test","Birmingham","1961-06-08","",""
"16950","NCL O'Neill",NA,"DNB","-","-","-","-","3","England","Test","Birmingham","1961-06-08","",""
"16951","RN Harvey",NA,"DNB","-","-","-","-","3","England","Test","Birmingham","1961-06-08","",""
"16952","PJP Burge",NA,"DNB","-","-","-","-","3","England","Test","Birmingham","1961-06-08","",""
"16953","WM Lawry",NA,"DNB","-","-","-","-","3","England","Test","Birmingham","1961-06-08","",""
"16954","CC McDonald",NA,"DNB","-","-","-","-","3","England","Test","Birmingham","1961-06-08","",""
"16955","ATW Grout",NA,"DNB","-","-","-","-","3","England","Test","Birmingham","1961-06-08","",""
"16956","RB Simpson",NA,"DNB","-","-","-","-","1","England","Test","Lord's","1961-06-22","",""
