"","player_name","teamName","runs","balls_faced","4s","6s","strike_rate","innings_number","opposition","match_format","venue","date","city","batting_position"
"10470","V Kohli",NA,"10","16","1","0","62.50","2","Australia","ODI","Mohali","2009-11-02","",""
"10471","SR Tendulkar",NA,"10","17","2","0","58.82","1","Australia","ODI","Guwahati","2009-11-08","",""
"10472","V Sehwag",NA,"10","10","2","0","100.00","2","Sri Lanka","ODI","Kolkata","2009-12-24","",""
"10473","RG Sharma",NA,"10","15","1","0","66.66","2","Zimbabwe","T20I","Harare","2010-06-12","",""
"10474","NV Ojha",NA,"10","18","2","0","55.55","2","Zimbabwe","T20I","Harare","2010-06-13","",""
"10475","V Sehwag",NA,"10","32","1","0","31.25","2","Pakistan","ODI","Dambulla","2010-06-19","",""
"10476","V Kohli",NA,"10","14","1","0","71.42","1","Sri Lanka","ODI","Dambulla","2010-06-22","",""
"10477","KD Karthik",NA,"10","35","0","0","28.57","2","Sri Lanka","ODI","Dambulla","2010-08-16","",""
"10478","MS Dhoni",NA,"10","16","2","0","62.50","1","Sri Lanka","ODI","Dambulla","2010-08-22","",""
"10479","Z Khan",NA,"10","34","1","0","29.41","4","Australia","Test","Mohali","2010-10-01","",""
"10480","MS Dhoni",NA,"10","9","0","1","111.11","1","New Zealand","Test","Ahmedabad","2010-11-04","",""
"10481","CA Pujara",NA,"10","56","1","0","17.85","3","South Africa","Test","Durban","2010-12-26","",""
"10482","G Gambhir",NA,"10","15","2","0","66.66","2","Ireland","ODI","Bengaluru","2011-03-06","",""
"10483","YK Pathan",NA,"10","12","0","1","83.33","2","West Indies","ODI","Port of Spain","2011-06-06","",""
"10484","SK Raina",NA,"10","19","0","0","52.63","2","West Indies","ODI","North Sound","2011-06-13","",""
"10485","VVS Laxman",NA,"10","36","2","0","27.77","2","England","Test","Lord's","2011-07-21","",""
"10486","SK Raina",NA,"10","24","2","0","41.66","3","England","Test","Birmingham","2011-08-10","",""
"10487","G Gambhir",NA,"10","62","1","0","16.12","2","England","Test","The Oval","2011-08-18","",""
"10488","PA Patel",NA,"10","12","2","0","83.33","1","England","T20I","Manchester","2011-08-31","",""
"10489","YK Pathan",NA,"10","12","1","0","83.33","1","England","T20I","Kolkata","2011-10-29","",""
"10490","I Sharma",NA,"10","17","1","0","58.82","4","West Indies","Test","Mumbai","2011-11-22","",""
"10491","RA Jadeja",NA,"10","10","0","0","100.00","1","West Indies","ODI","Indore","2011-12-08","",""
"10492","R Dravid",NA,"10","29","1","0","34.48","4","Australia","Test","Melbourne","2011-12-26","",""
"10493","V Sehwag",NA,"10","28","1","0","35.71","3","Australia","Test","Perth","2012-01-13","",""
"10494","V Sehwag",NA,"10","8","2","0","125.00","2","Sri Lanka","ODI","Perth","2012-02-08","",""
"10495","RG Sharma",NA,"10","17","1","0","58.82","2","Sri Lanka","ODI","Perth","2012-02-08","",""
"10496","G Gambhir",NA,"10","8","1","0","125.00","1","Afghanistan","T20I","Colombo (RPS)","2012-09-19","",""
"10497","I Sharma",NA,"10","53","2","0","18.86","3","England","Test","Kolkata","2012-12-05","",""
"10498","Yuvraj Singh",NA,"10","9","0","1","111.11","1","Pakistan","T20I","Bengaluru","2012-12-25","",""
"10499","SK Raina",NA,"10","9","1","0","111.11","1","Pakistan","T20I","Bengaluru","2012-12-25","",""
"10500","G Gambhir",NA,"10","16","2","0","62.50","2","England","ODI","Mohali","2013-01-23","",""
"10501","M Vijay",NA,"10","15","2","0","66.66","2","Australia","Test","Chennai","2013-02-22","",""
"10502","RA Jadeja",NA,"10","13","1","1","76.92","2","Australia","Test","Hyderabad (Deccan)","2013-03-02","",""
"10503","B Kumar",NA,"10","18","2","0","55.55","2","Australia","Test","Hyderabad (Deccan)","2013-03-02","",""
"10504","R Ashwin",NA,"10","10","1","0","100.00","1","South Africa","ODI","Cardiff","2013-06-06","",""
"10505","SK Raina",NA,"10","14","0","1","71.42","1","West Indies","ODI","Port of Spain","2013-07-05","",""
"10506","B Kumar",NA,"10","18","1","0","55.55","1","Australia","ODI","Mohali","2013-10-19","",""
"10507","SR Tendulkar",NA,"10","24","2","0","41.66","2","West Indies","Test","Kolkata","2013-11-06","",""
"10508","RA Jadeja",NA,"10","20","0","0","50.00","1","West Indies","ODI","Visakhapatnam","2013-11-24","",""
"10509","MS Dhoni",NA,"10","28","1","0","35.71","2","New Zealand","Test","Auckland","2014-02-06","",""
"10510","S Dhawan",NA,"10","13","2","0","76.92","1","Pakistan","ODI","Dhaka","2014-03-02","",""
"10511","Yuvraj Singh",NA,"10","19","1","0","52.63","2","West Indies","T20I","Dhaka","2014-03-23","",""
"10512","B Kumar",NA,"10","15","2","0","66.66","3","England","Test","Manchester","2014-08-07","",""
"10513","AM Rahane",NA,"10","8","2","0","125.00","3","Australia","Test","Brisbane","2014-12-17","",""
"10514","MK Tiwary",NA,"10","33","0","0","30.30","1","Zimbabwe","ODI","Harare","2015-07-14","",""
"10515","A Mishra",NA,"10","17","1","0","58.82","2","Sri Lanka","Test","Galle","2015-08-12","",""
"10516","I Sharma",NA,"10","23","1","0","43.47","4","Sri Lanka","Test","Galle","2015-08-12","",""
"10517","STR Binny",NA,"10","40","0","0","25.00","1","Sri Lanka","Test","Colombo (PSS)","2015-08-20","",""
"10518","V Kohli",NA,"10","19","0","0","52.63","3","Sri Lanka","Test","Colombo (PSS)","2015-08-20","",""
"10519","A Mishra",NA,"10","26","1","0","38.46","3","Sri Lanka","Test","Colombo (PSS)","2015-08-20","",""
"10520","Yuvraj Singh",NA,"10","14","0","1","71.42","1","Sri Lanka","T20I","Pune","2016-02-09","",""
"10521","R Ashwin",NA,"10","20","0","0","50.00","2","New Zealand","T20I","Nagpur","2016-03-15","",""
"10522","RG Sharma",NA,"10","11","2","0","90.90","2","Pakistan","T20I","Kolkata","2016-03-19","",""
"10523","SK Raina",NA,"10","7","1","0","142.85","2","Australia","T20I","Mohali","2016-03-27","",""
"10524","M Vijay",NA,"10","18","2","0","55.55","1","New Zealand","Test","Indore","2016-10-08","",""
"10525","KL Rahul",NA,"10","31","2","0","32.25","3","England","Test","Visakhapatnam","2016-11-17","",""
"10526","RA Jadeja",NA,"10","6","2","0","166.66","2","England","ODI","Kolkata","2017-01-22","",""
"10527","KL Rahul",NA,"10","17","1","0","58.82","3","Bangladesh","Test","Hyderabad (Deccan)","2017-02-09","",""
"10528","M Vijay",NA,"10","19","1","0","52.63","2","Australia","Test","Pune","2017-02-23","",""
"10529","KL Rahul",NA,"10","9","1","0","111.11","4","Australia","Test","Pune","2017-02-23","",""
"10530","KM Jadhav",NA,"10","14","0","0","71.42","2","West Indies","ODI","North Sound","2017-07-02","",""
"10531","AM Rahane",NA,"10","37","2","0","27.02","3","Sri Lanka","Test","Delhi","2017-12-02","",""
"10532","HH Pandya",NA,"10","10","2","0","100.00","1","Sri Lanka","ODI","Dharamsala","2017-12-10","",""
"10533","HH Pandya",NA,"10","3","1","1","333.33","1","Sri Lanka","T20I","Indore","2017-12-22","",""
"10534","RG Sharma",NA,"10","30","0","0","33.33","4","South Africa","Test","Cape Town","2018-01-05","",""
"10535","KL Rahul",NA,"10","21","2","0","47.61","2","South Africa","Test","Centurion","2018-01-13","",""
"10536","RG Sharma",NA,"10","27","2","0","37.03","2","South Africa","Test","Centurion","2018-01-13","",""
"10537","MS Dhoni",NA,"10","22","0","0","45.45","1","South Africa","ODI","Cape Town","2018-02-07","",""
"10538","S Dhawan",NA,"10","7","0","1","142.85","2","Bangladesh","T20I","Colombo (RPS)","2018-03-18","",""
"10539","AM Rahane",NA,"10","45","2","0","22.22","1","Afghanistan","Test","Bengaluru","2018-06-14","",""
"10540","SK Raina",NA,"10","6","2","0","166.66","1","Ireland","T20I","Dublin (Malahide)","2018-06-27","",""
"10541","S Dhawan",NA,"10","12","1","0","83.33","1","England","T20I","Cardiff","2018-07-06","",""
"10542","R Ashwin",NA,"10","15","2","0","66.66","2","England","Test","Birmingham","2018-08-01","",""
"10543","KL Rahul",NA,"10","16","2","0","62.50","3","England","Test","Lord's","2018-08-09","",""
"10544","CA Pujara",NA,"10","41","2","0","24.39","2","West Indies","Test","Hyderabad (Deccan)","2018-10-12","",""
"10545","B Kumar",NA,"10","17","1","0","58.82","2","West Indies","ODI","Pune","2018-10-27","",""
"10546","Ghulam Ahmed",NA,"9","-","-","0","-","4","West Indies","Test","Mumbai (BS)","1949-02-04","",""
"10547","NS Tamhane",NA,"9","-","-","0","-","1","Australia","Test","Chennai","1956-10-19","",""
"10548","NS Tamhane",NA,"9","-","-","0","-","2","West Indies","Test","Mumbai (BS)","1958-11-28","",""
"10549","NS Tamhane",NA,"9","-","-","0","-","3","England","Test","Leeds","1959-07-02","",""
"10550","EAS Prasanna",NA,"9","-","1","0","-","1","England","Test","Chennai","1962-01-10","",""
"10551","RF Surti",NA,"9","-","1","0","-","1","New Zealand","Test","Chennai","1965-02-27","",""
"10552","BS Bedi",NA,"9","-","-","0","-","1","Australia","Test","Kolkata","1969-12-12","",""
"10553","BS Bedi",NA,"9","30","0","0","30.00","3","England","Test","Kolkata","1972-12-30","",""
"10554","S Venkataraghavan",NA,"9","9","0","0","100.00","2","Sri Lanka","ODI","Manchester","1979-06-16","",""
"10555","KD Ghavri",NA,"9","10","1","0","90.00","1","New Zealand","ODI","Brisbane","1980-12-21","",""
"10556","SMH Kirmani",NA,"9","29","0","0","31.03","1","New Zealand","Test","Christchurch","1981-03-06","",""
"10557","RJ Shastri",NA,"9","30","0","0","30.00","2","England","ODI","The Oval","1982-06-04","",""
"10558","Yashpal Sharma",NA,"9","59","0","0","15.25","4","England","Test","The Oval","1982-07-08","",""
"10559","RJ Shastri",NA,"9","-","-","0","-","3","West Indies","Test","St John's","1983-04-28","",""
"10560","BS Sandhu",NA,"9","12","0","1","75.00","2","Australia","ODI","Nottingham","1983-06-13","",""
"10561","KBJ Azad",NA,"9","10","-","-","90.00","1","West Indies","ODI","Vadodara","1983-11-09","",""
"10562","C Sharma",NA,"9","8","1","0","112.50","2","Australia","ODI","New Delhi","1984-09-28","",""
"10563","S Madan Lal",NA,"9","7","1","0","128.57","2","Australia","ODI","Delhi","1986-10-02","",""
"10564","KS More",NA,"9","13","0","1","69.23","2","Pakistan","Test","Bengaluru","1987-03-13","",""
"10565","M Prabhakar",NA,"9","12","0","0","75.00","2","Pakistan","ODI","Nagpur","1987-03-24","",""
"10566","KS More",NA,"9","6","1","0","150.00","1","West Indies","ODI","Kolkata","1988-01-02","",""
"10567","KS More",NA,"9","7","0","0","128.57","1","West Indies","ODI","Faridabad","1988-01-19","",""
"10568","SR Tendulkar",NA,"9","19","2","0","47.36","4","England","Test","Kolkata","1993-01-29","",""
"10569","A Kumble",NA,"9","11","1","0","81.81","2","West Indies","ODI","Chennai","1994-10-23","",""
"10570","NR Mongia",NA,"9","14","0","0","64.28","2","South Africa","ODI","Sharjah","1996-04-14","",""
"10571","A Kumble",NA,"9","16","0","0","56.25","2","South Africa","ODI","Sharjah","1996-04-14","",""
"10572","NR Mongia",NA,"9","14","0","0","64.28","3","Sri Lanka","Test","Mumbai","1997-12-03","",""
"10573","N Chopra",NA,"9","17","0","0","52.94","2","New Zealand","ODI","Christchurch","1999-01-19","",""
"10574","BKV Prasad",NA,"9","52","1","0","17.30","3","Sri Lanka","Test","Colombo (SSC)","1999-02-24","",""
"10575","VG Kambli",NA,"9","13","1","0","69.23","2","Pakistan","ODI","Sharjah","1999-04-13","",""
"10576","R Dravid",NA,"9","19","2","0","47.36","2","South Africa","ODI","Nairobi (Gym)","1999-09-26","",""
"10577","Harbhajan Singh",NA,"9","8","1","0","112.50","1","Australia","ODI","Indore","2001-03-31","",""
"10578","A Nehra",NA,"9","31","1","0","29.03","2","Zimbabwe","Test","Bulawayo","2001-06-07","",""
"10579","AB Agarkar",NA,"9","13","0","0","69.23","1","South Africa","ODI","Durban","2001-10-26","",""
"10580","R Dravid",NA,"9","16","2","0","56.25","2","West Indies","ODI","Bridgetown","2002-05-29","",""
"10581","SR Tendulkar",NA,"9","20","0","0","45.00","2","England","ODI","Colombo (RPS)","2002-09-22","",""
"10582","A Kumble",NA,"9","22","0","0","40.90","1","England","ODI","Nottingham","2004-09-01","",""
"10583","A Kumble",NA,"9","15","0","0","60.00","2","Sri Lanka","ODI","Colombo (RPS)","2005-08-09","",""
"10584","A Nehra",NA,"9","7","1","0","128.57","2","Sri Lanka","ODI","Colombo (RPS)","2005-08-09","",""
"10585","RP Singh",NA,"9","7","1","0","128.57","1","Sri Lanka","ODI","Ahmedabad","2005-11-06","",""
"10586","Harbhajan Singh",NA,"9","24","0","0","37.50","1","West Indies","Test","Kingston","2006-06-30","",""
"10587","R Dravid",NA,"9","19","2","0","47.36","1","Sri Lanka","ODI","Colombo (SSC)","2006-08-18","",""
"10588","Z Khan",NA,"9","4","2","0","225.00","1","Bangladesh","ODI","Dhaka","2007-05-12","",""
"10589","MS Dhoni",NA,"9","5","0","1","180.00","2","Australia","T20I","Mumbai (BS)","2007-10-20","",""
"10590","A Kumble",NA,"9","52","0","0","17.30","3","Australia","Test","Adelaide","2008-01-24","",""
"10591","SK Raina",NA,"9","13","1","0","69.23","2","Australia","ODI","Delhi","2009-10-31","",""
"10592","PP Ojha",NA,"9","37","1","0","24.32","3","New Zealand","Test","Ahmedabad","2010-11-04","",""
"10593","RA Jadeja",NA,"9","8","1","0","112.50","2","West Indies","ODI","Visakhapatnam","2011-12-02","",""
"10594","RG Sharma",NA,"9","13","1","0","69.23","2","Australia","ODI","Ranchi","2013-10-23","",""
"10595","AT Rayudu",NA,"9","15","0","0","60.00","2","Bangladesh","ODI","Fatullah","2014-02-26","",""
"10596","RA Jadeja",NA,"9","11","0","0","81.81","1","England","ODI","Cardiff","2014-08-27","",""
"10597","MS Dhoni",NA,"9","5","1","0","180.00","1","Sri Lanka","T20I","Ranchi","2016-02-12","",""
"10598","MS Dhoni",NA,"9","9","1","0","100.00","1","West Indies","ODI","Port of Spain","2017-06-23","",""
"10599","WP Saha",NA,"9","19","1","0","47.36","1","Sri Lanka","Test","Delhi","2017-12-02","",""
"10600","KL Rahul",NA,"9","18","0","0","50.00","2","England","ODI","Nottingham","2018-07-12","",""
"10601","S Mushtaq Ali",NA,"9","-","-","0","-","2","England","Test","Kolkata","1934-01-05","",""
"10602","L Amarnath",NA,"9","-","-","0","-","3","England","Test","Kolkata","1934-01-05","",""
"10603","M Nissar",NA,"9","-","-","0","-","1","England","Test","Lord's","1936-06-27","",""
"10604","CS Nayudu",NA,"9","-","-","0","-","3","England","Test","Lord's","1936-06-27","",""
"10605","M Jahangir Khan",NA,"9","-","-","0","-","2","England","Test","The Oval","1936-08-15","",""
"10606","Nawab of Pataudi snr",NA,"9","-","-","0","-","1","England","Test","Lord's","1946-06-22","",""
"10607","Gul Mohammad",NA,"9","-","-","0","-","3","England","Test","Lord's","1946-06-22","",""
"10608","Nawab of Pataudi snr",NA,"9","-","-","0","-","1","England","Test","The Oval","1946-08-17","",""
"10609","KC Ibrahim",NA,"9","-","-","0","-","2","West Indies","Test","Mumbai (BS)","1948-12-09","",""
"10610","DK Gaekwad",NA,"9","-","-","0","-","1","England","Test","Leeds","1952-06-05","",""
"10611","PR Umrigar",NA,"9","-","-","0","-","3","England","Test","Leeds","1952-06-05","",""
"10612","PK Sen",NA,"9","-","-","0","-","2","England","Test","The Oval","1952-08-14","",""
"10613","L Amarnath",NA,"9","-","-","0","-","1","Pakistan","Test","Delhi","1952-10-16","",""
"10614","PG Joshi",NA,"9","-","-","0","-","1","Pakistan","Test","Lucknow","1952-10-23","",""
"10615","ML Apte",NA,"9","-","-","0","-","4","West Indies","Test","Bridgetown","1953-02-07","",""
"10616","VS Hazare",NA,"9","-","-","0","-","3","West Indies","Test","Georgetown","1953-03-11","",""
"10617","MH Mankad",NA,"9","-","-","0","-","3","West Indies","Test","Kingston","1953-03-28","",""
"10618","NS Tamhane",NA,"9","-","-","0","-","2","Pakistan","Test","Karachi","1955-02-26","",""
"10619","P Roy",NA,"9","-","-","0","-","3","Australia","Test","Chennai","1956-10-19","",""
"10620","AG Kripal Singh",NA,"9","-","-","-","-","4","West Indies","Test","Chennai","1959-01-21","",""
"10621","NS Tamhane",NA,"9","-","1","0","-","3","England","Test","The Oval","1959-08-20","",""
"10622","AA Baig",NA,"9","-","-","0","-","1","Australia","Test","Delhi","1959-12-12","",""
"10623","AG Milkha Singh",NA,"9","-","-","0","-","3","Australia","Test","Chennai","1960-01-13","",""
"10624","GS Ramchand",NA,"9","-","-","0","-","3","Australia","Test","Kolkata","1960-01-23","",""
"10625","DK Gaekwad",NA,"9","-","-","0","-","2","Pakistan","Test","Chennai","1961-01-13","",""
"10626","FM Engineer",NA,"9","-","2","0","-","3","England","Test","Kolkata","1961-12-30","",""
"10627","SA Durani",NA,"9","-","2","0","-","3","England","Test","Chennai","1962-01-10","",""
"10628","NJ Contractor",NA,"9","-","-","0","-","3","West Indies","Test","Kingston","1962-03-07","",""
"10629","VL Mehra",NA,"9","-","0","0","-","1","England","Test","Mumbai (BS)","1964-01-21","",""
"10630","VL Manjrekar",NA,"9","-","1","0","-","2","Australia","Test","Kolkata","1964-10-17","",""
"10631","RF Surti",NA,"9","-","2","0","-","2","Australia","Test","Kolkata","1964-10-17","",""
"10632","MAK Pataudi",NA,"9","-","1","0","-","1","New Zealand","Test","Chennai","1965-02-27","",""
"10633","MAK Pataudi",NA,"9","-","2","0","-","2","New Zealand","Test","Mumbai (BS)","1965-03-12","",""
"10634","V Subramanya",NA,"9","-","1","0","-","2","New Zealand","Test","Delhi","1965-03-19","",""
"10635","RG Nadkarni",NA,"9","-","0","0","-","1","West Indies","Test","Mumbai (BS)","1966-12-13","",""
"10636","RC Saxena",NA,"9","51","0","0","17.64","2","England","Test","Leeds","1967-06-08","",""
"10637","Hanumant Singh",NA,"9","37","1","0","24.32","2","England","Test","Leeds","1967-06-08","",""
"10638","FM Engineer",NA,"9","14","0","0","64.28","1","Australia","Test","Melbourne","1967-12-30","",""
"10639","FM Engineer",NA,"9","-","1","0","-","3","New Zealand","Test","Mumbai (BS)","1969-09-25","",""
"10640","AM Pai",NA,"9","-","2","0","-","3","New Zealand","Test","Mumbai (BS)","1969-09-25","",""
"10641","AL Wadekar",NA,"9","-","0","0","-","2","New Zealand","Test","Hyderabad (Deccan)","1969-10-15","",""
"10642","MAK Pataudi",NA,"9","-","1","0","-","4","New Zealand","Test","Hyderabad (Deccan)","1969-10-15","",""
"10643","AL Wadekar",NA,"9","-","1","0","-","1","Australia","Test","Mumbai (BS)","1969-11-04","",""
"10644","S Venkataraghavan",NA,"9","-","-","0","-","3","Australia","Test","Mumbai (BS)","1969-11-04","",""
"10645","AV Mankad",NA,"9","-","-","0","-","1","Australia","Test","Kolkata","1969-12-12","",""
"10646","SA Durani",NA,"9","-","-","0","-","2","West Indies","Test","Port of Spain","1971-03-06","",""
"10647","S Abid Ali",NA,"9","-","-","0","-","2","West Indies","Test","Bridgetown","1971-04-01","",""
"10648","GR Viswanath",NA,"9","19","1","0","47.36","4","England","Test","Lord's","1971-07-22","",""
"10649","AL Wadekar",NA,"9","23","2","0","39.13","4","England","Test","Manchester","1971-08-05","",""
"10650","AL Wadekar",NA,"9","48","0","0","18.75","3","England","Test","Kanpur","1973-01-25","",""
"10651","PH Sharma",NA,"9","-","-","0","-","3","West Indies","Test","Kolkata","1974-12-27","",""
"10652","MAK Pataudi",NA,"9","-","0","0","-","2","West Indies","Test","Mumbai","1975-01-23","",""
"10653","KD Ghavri",NA,"9","-","1","0","-","2","West Indies","Test","Mumbai","1975-01-23","",""
"10654","MAK Pataudi",NA,"9","-","1","0","-","4","West Indies","Test","Mumbai","1975-01-23","",""
"10655","BP Patel",NA,"9","32","1","0","28.12","1","New Zealand","ODI","Manchester","1975-06-14","",""
"10656","S Amarnath",NA,"9","-","-","0","-","4","New Zealand","Test","Auckland","1976-01-24","",""
