"","player_name","teamName","runs","balls_faced","4s","6s","strike_rate","innings_number","opposition","match_format","venue","date","city","batting_position"
"278","KR Miller",NA,"147","-","15","0","-","1","West Indies","Test","Kingston","1955-03-26","",""
"279","AR Border",NA,"146","334","13","0","43.71","3","England","Test","Manchester","1985-08-01","",""
"280","MP Stoinis",NA,"146","117","9","11","124.78","2","New Zealand","ODI","Auckland","2017-01-30","",""
"281","RA Duff",NA,"146","-","21","0","-","2","England","Test","The Oval","1905-08-14","",""
"282","AF Kippax",NA,"146","-","18","0","-","2","West Indies","Test","Adelaide","1930-12-12","",""
"283","GM Ritchie",NA,"146","309","16","0","47.24","2","England","Test","Nottingham","1985-07-11","",""
"284","ML Hayden",NA,"146","128","12","6","114.06","1","Pakistan","ODI","Nairobi (Gym)","2002-08-30","",""
"285","JL Langer",NA,"146","270","19","2","54.07","2","West Indies","Test","Georgetown","2003-04-10","",""
"286","MEK Hussey",NA,"146","276","15","1","52.89","1","India","Test","Bengaluru","2008-10-09","",""
"287","KR Miller",NA,"145","-","6","1","-","2","England","Test","Sydney","1951-01-05","",""
"288","MJ Clarke",NA,"145","249","14","1","58.23","1","Sri Lanka","Test","Brisbane","2007-11-08","",""
"289","MEK Hussey",NA,"145","259","16","0","55.98","3","India","Test","Sydney","2008-01-02","",""
"290","GJ Maxwell",NA,"145","65","14","9","223.07","1","Sri Lanka","T20I","Pallekele","2016-09-06","",""
"291","IM Chappell",NA,"145","268","17","1","54.10","1","New Zealand","Test","Wellington","1974-03-01","",""
"292","DM Jones",NA,"145","136","12","4","106.61","1","England","ODI","Brisbane","1990-12-16","",""
"293","RT Ponting",NA,"145","158","18","1","91.77","1","Zimbabwe","ODI","Delhi","1998-04-11","",""
"294","DA Warner",NA,"145","156","13","4","92.94","3","South Africa","Test","Cape Town","2014-03-01","",""
"295","DA Warner",NA,"145","163","19","0","88.95","1","India","Test","Adelaide","2014-12-09","",""
"296","UT Khawaja",NA,"145","308","12","0","47.07","2","South Africa","Test","Adelaide","2016-11-24","",""
"297","DG Bradman",NA,"144","379","5","0","37.99","3","England","Test","Nottingham","1938-06-10","",""
"298","DR Martyn",NA,"144","149","12","0","96.64","1","Zimbabwe","ODI","Perth","2001-02-04","",""
"299","GS Chappell",NA,"144","209","16","0","68.89","3","England","Test","Sydney","1975-01-04","",""
"300","MA Taylor",NA,"144","281","12","0","51.24","3","West Indies","Test","St John's","1991-04-27","",""
"301","JL Langer",NA,"144","286","16","0","50.34","2","Pakistan","Test","Perth","1999-11-26","",""
"302","RT Ponting",NA,"144","154","20","3","93.50","1","England","Test","Leeds","2001-08-16","",""
"303","AC Gilchrist",NA,"144","185","19","3","77.83","3","Sri Lanka","Test","Kandy","2004-03-16","",""
"304","AC Gilchrist",NA,"144","212","15","6","67.92","2","Bangladesh","Test","Fatullah","2006-04-09","",""
"305","UT Khawaja",NA,"144","227","6","1","63.43","1","West Indies","Test","Melbourne","2015-12-26","",""
"306","DA Warner",NA,"144","143","17","1","100.69","2","Pakistan","Test","Melbourne","2016-12-26","",""
"307","VS Ransford",NA,"143","-","21","0","-","2","England","Test","Lord's","1909-06-14","",""
"308","DW Hookes",NA,"143","152","17","2","94.07","1","Sri Lanka","Test","Kandy","1983-04-22","",""
"309","A Symonds",NA,"143","125","18","2","114.40","1","Pakistan","ODI","Johannesburg","2003-02-11","",""
"310","RT Ponting",NA,"143","159","16","0","89.93","4","South Africa","Test","Sydney","2006-01-02","",""
"311","GHS Trott",NA,"143","-","24","0","-","3","England","Test","Lord's","1896-06-22","",""
"312","RM Cowper",NA,"143","-","18","0","-","2","West Indies","Test","Port of Spain","1965-03-26","",""
"313","DC Boon",NA,"143","255","15","0","56.07","2","New Zealand","Test","Brisbane","1987-12-04","",""
"314","MJ Slater",NA,"143","214","22","1","66.82","2","New Zealand","Test","Wellington","2000-03-24","",""
"315","SR Watson",NA,"143","107","12","6","133.64","1","England","ODI","Southampton","2013-09-16","",""
"316","SPD Smith",NA,"143","252","17","2","56.74","1","England","Test","The Oval","2015-08-20","",""
"317","MA Taylor",NA,"142","255","8","0","55.68","3","New Zealand","Test","Perth","1993-11-12","",""
"318","C Hill",NA,"142","-","-","1","-","3","South Africa","Test","Johannesburg","1902-10-11","",""
"319","J Ryder",NA,"142","-","12","0","-","2","South Africa","Test","Cape Town","1921-11-26","",""
"320","J Benaud",NA,"142","207","18","2","68.59","3","Pakistan","Test","Melbourne","1972-12-29","",""
"321","KR Stackpole",NA,"142","-","22","2","-","3","West Indies","Test","Kingston","1973-02-16","",""
"322","DR Martyn",NA,"142","245","12","0","57.95","2","Pakistan","Test","Melbourne","2004-12-26","",""
"323","RT Ponting",NA,"142","245","12","0","57.95","2","England","Test","Adelaide","2006-12-01","",""
"324","MEK Hussey",NA,"142","244","16","0","58.19","2","Sri Lanka","Test","Pallekele","2011-09-08","",""
"325","KR Miller",NA,"141","198","9","1","71.21","2","England","Test","Adelaide","1947-01-31","",""
"326","RT Ponting",NA,"141","183","17","1","77.04","2","India","Test","Sydney","2000-01-02","",""
"327","RT Ponting",NA,"141","127","10","5","111.02","1","New Zealand","ODI","Napier","2005-03-05","",""
"328","SPD Smith",NA,"141","326","14","0","43.25","2","England","Test","Brisbane","2017-11-23","",""
"329","WM Woodfull",NA,"141","-","12","0","-","1","England","Test","Leeds","1926-07-10","",""
"330","SG Barnes",NA,"141","-","14","2","-","3","England","Test","Lord's","1948-06-24","",""
"331","KC Wessels",NA,"141","188","21","0","75.00","1","Sri Lanka","Test","Kandy","1983-04-22","",""
"332","GN Yallop",NA,"141","274","13","0","51.45","1","Pakistan","Test","Perth","1983-11-11","",""
"333","RT Ponting",NA,"141","163","23","0","86.50","1","Pakistan","Test","Colombo (PSS)","2002-10-03","",""
"334","MJ Clarke",NA,"141","200","21","1","70.50","2","New Zealand","Test","Brisbane","2004-11-18","",""
"335","SE Marsh",NA,"141","315","18","0","44.76","2","Sri Lanka","Test","Pallekele","2011-09-08","",""
"336","UT Khawaja",NA,"141","302","11","0","46.68","4","Pakistan","Test","Dubai (DSC)","2018-10-07","",""
"337","RT Ponting",NA,"140","121","4","8","115.70","1","India","ODI","Johannesburg","2003-03-23","",""
"338","FA Iredale",NA,"140","-","17","0","-","3","England","Test","Adelaide","1895-01-11","",""
"339","RN Harvey",NA,"140","-","17","0","-","2","India","Test","Mumbai (BS)","1956-10-26","",""
"340","AR Border",NA,"140","338","15","1","41.42","1","New Zealand","Test","Christchurch","1986-02-28","",""
"341","ME Waugh",NA,"140","215","14","1","65.11","1","England","Test","Brisbane","1994-11-25","",""
"342","RT Ponting",NA,"140","266","10","0","52.63","2","India","Test","Adelaide","2008-01-24","",""
"343","UT Khawaja",NA,"140","216","25","0","64.81","2","New Zealand","Test","Wellington","2016-02-12","",""
"344","ME Waugh",NA,"139","188","11","3","73.93","1","West Indies","Test","St John's","1991-04-27","",""
"345","MJ Clarke",NA,"139","249","19","1","55.82","2","New Zealand","Test","Brisbane","2011-12-01","",""
"346","GS Chappell",NA,"138","109","10","1","126.60","1","New Zealand","ODI","Sydney","1980-11-25","",""
"347","AC Gilchrist",NA,"138","108","22","2","127.77","2","South Africa","Test","Cape Town","2002-03-08","",""
"348","PJ Hughes",NA,"138","154","13","1","89.61","1","Sri Lanka","ODI","Hobart","2013-01-23","",""
"349","SPD Smith",NA,"138","241","16","2","57.26","1","England","Test","The Oval","2013-08-21","",""
"350","VY Richardson",NA,"138","217","13","0","63.59","1","England","Test","Melbourne","1925-01-01","",""
"351","DG Bradman",NA,"138","323","10","0","42.72","2","England","Test","Nottingham","1948-06-10","",""
"352","IM Chappell",NA,"138","-","21","0","-","1","India","Test","Delhi","1969-11-28","",""
"353","GR Marsh",NA,"138","382","15","0","36.12","1","England","Test","Nottingham","1989-08-10","",""
"354","ME Waugh",NA,"138","188","18","0","73.40","1","England","Test","Adelaide","1991-01-25","",""
"355","ML Hayden",NA,"138","211","17","0","65.40","2","South Africa","Test","Melbourne","2001-12-26","",""
"356","ML Hayden",NA,"138","303","18","0","45.54","2","England","Test","The Oval","2005-09-08","",""
"357","MJ Clarke",NA,"138","250","17","0","55.20","1","South Africa","Test","Sydney","2009-01-03","",""
"358","SPD Smith",NA,"138","185","18","0","74.59","3","New Zealand","Test","Perth","2015-11-13","",""
"359","SPD Smith",NA,"138","241","17","0","57.26","2","New Zealand","Test","Christchurch","2016-02-20","",""
"360","CG Macartney",NA,"137","193","16","0","70.98","1","South Africa","Test","Sydney","1911-03-03","",""
"361","SJ McCabe",NA,"137","204","22","0","67.15","2","England","Test","Manchester","1934-07-06","",""
"362","AL Hassett",NA,"137","383","20","1","35.77","2","England","Test","Nottingham","1948-06-10","",""
"363","KR Miller",NA,"137","-","22","0","-","1","West Indies","Test","Bridgetown","1955-05-14","",""
"364","KJ Hughes",NA,"137","316","12","3","43.35","3","England","Test","Sydney","1983-01-02","",""
"365","ME Waugh",NA,"137","219","18","0","62.55","2","England","Test","Birmingham","1993-08-05","",""
"366","MEK Hussey",NA,"137","234","19","0","58.54","2","West Indies","Test","Hobart","2005-11-17","",""
"367","ML Hayden",NA,"137","242","17","2","56.61","3","South Africa","Test","Melbourne","2005-12-26","",""
"368","SR Watson",NA,"136","132","10","7","103.03","2","England","ODI","Centurion","2009-10-02","",""
"369","W Bardsley",NA,"136","-","12","0","-","1","England","Test","The Oval","1909-08-09","",""
"370","JHW Fingleton",NA,"136","428","6","0","31.77","3","England","Test","Melbourne","1937-01-01","",""
"371","KR Stackpole",NA,"136","335","16","0","40.59","4","England","Test","Adelaide","1971-01-29","",""
"372","A Turner",NA,"136","222","15","0","61.26","3","West Indies","Test","Adelaide","1976-01-23","",""
"373","MA Taylor",NA,"136","315","16","0","43.17","1","England","Test","Leeds","1989-06-08","",""
"374","ML Hayden",NA,"136","195","20","2","69.74","1","New Zealand","Test","Brisbane","2001-11-08","",""
"375","ML Hayden",NA,"136","173","17","1","78.61","2","India","Test","Melbourne","2003-12-26","",""
"376","MJ Clarke",NA,"136","227","14","0","59.91","4","England","Test","Lord's","2009-07-16","",""
"377","BJ Haddin",NA,"136","287","16","1","47.38","2","England","Test","Brisbane","2010-11-25","",""
"378","EJM Cowan",NA,"136","257","17","0","52.91","2","South Africa","Test","Brisbane","2012-11-09","",""
"379","VT Trumper",NA,"135","-","20","0","-","2","England","Test","Lord's","1899-06-15","",""
"380","MJ Clarke",NA,"135","164","17","1","82.31","3","England","Test","Perth","2006-12-14","",""
"381","C Hill",NA,"135","-","17","0","-","2","England","Test","Lord's","1899-06-15","",""
"382","WM Lawry",NA,"135","401","22","0","33.66","2","England","Test","The Oval","1968-08-22","",""
"383","IR Redpath",NA,"135","204","14","0","66.17","1","Pakistan","Test","Melbourne","1972-12-29","",""
"384","DC Boon",NA,"135","352","16","0","38.35","3","India","Test","Adelaide","1992-01-25","",""
"385","DA Warner",NA,"135","152","12","1","88.81","1","South Africa","Test","Cape Town","2014-03-01","",""
"386","AJ Finch",NA,"135","128","12","3","105.46","1","England","ODI","Melbourne","2015-02-14","",""
"387","SR Waugh",NA,"134","177","14","0","75.70","3","Sri Lanka","Test","Hobart","1989-12-16","",""
"388","RT Ponting",NA,"134","133","10","2","100.75","1","New Zealand","ODI","Hobart","2007-12-20","",""
"389","MEK Hussey",NA,"134","284","16","0","47.18","3","Pakistan","Test","Sydney","2010-01-03","",""
"390","SPD Smith",NA,"134","177","8","0","75.70","1","West Indies","Test","Melbourne","2015-12-26","",""
"391","JJ Lyons",NA,"134","-","16","1","-","3","England","Test","Sydney","1892-01-29","",""
"392","NCL O'Neill",NA,"134","-","19","0","-","2","Pakistan","Test","Lahore","1959-11-21","",""
"393","KR Stackpole",NA,"134","-","18","2","-","1","South Africa","Test","Cape Town","1966-12-31","",""
"394","IA Healy",NA,"134","229","14","0","58.51","1","England","Test","Brisbane","1998-11-20","",""
"395","RT Ponting",NA,"134","225","14","0","59.55","2","India","Test","Sydney","2012-01-03","",""
"396","WW Armstrong",NA,"133","-","14","2","-","3","England","Test","Melbourne","1908-02-07","",""
"397","CG Macartney",NA,"133","-","12","0","-","3","England","Test","Lord's","1926-06-26","",""
"398","ME Waugh",NA,"133","138","15","1","96.37","2","India","ODI","Pune","2001-03-28","",""
"399","MEK Hussey",NA,"133","215","13","3","61.86","2","West Indies","Test","Adelaide","2005-11-25","",""
"400","MA Noble",NA,"133","-","16","0","-","1","England","Test","Sydney","1903-12-11","",""
"401","WA Brown",NA,"133","378","13","0","35.18","3","England","Test","Nottingham","1938-06-10","",""
"402","RN Harvey",NA,"133","-","20","0","-","1","West Indies","Test","Kingston","1955-03-26","",""
"403","RN Harvey",NA,"133","-","-","0","-","2","West Indies","Test","Port of Spain","1955-04-11","",""
"404","CC McDonald",NA,"133","249","7","0","53.41","2","England","Test","Melbourne","1959-02-13","",""
"405","GS Chappell",NA,"133","175","18","0","76.00","3","New Zealand","Test","Wellington","1974-03-01","",""
"406","DR Martyn",NA,"133","207","17","0","64.25","1","South Africa","Test","Johannesburg","2002-02-22","",""
"407","AC Gilchrist",NA,"133","121","18","0","109.91","2","England","Test","Sydney","2003-01-02","",""
"408","MEK Hussey",NA,"133","249","13","2","53.41","1","Sri Lanka","Test","Brisbane","2007-11-08","",""
"409","DA Warner",NA,"133","174","11","2","76.43","2","Pakistan","Test","Dubai (DSC)","2014-10-22","",""
"410","SPD Smith",NA,"133","191","13","2","69.63","2","India","Test","Brisbane","2014-12-17","",""
"411","W Bardsley",NA,"132","150","16","0","88.00","1","South Africa","Test","Sydney","1910-12-09","",""
"412","WW Armstrong",NA,"132","196","13","0","67.34","3","South Africa","Test","Melbourne","1911-02-17","",""
"413","DG Bradman",NA,"132","204","8","0","64.70","1","India","Test","Melbourne","1948-01-01","",""
"414","AL Hassett",NA,"132","-","10","0","-","2","West Indies","Test","Sydney","1951-11-30","",""
"415","IR Redpath",NA,"132","277","11","0","47.65","3","West Indies","Test","Sydney","1969-02-14","",""
"416","RW Marsh",NA,"132","266","9","0","49.62","1","New Zealand","Test","Adelaide","1974-01-26","",""
"417","ML Hayden",NA,"132","169","10","1","78.10","3","Sri Lanka","Test","Cairns","2004-07-09","",""
"418","MEK Hussey",NA,"132","220","18","1","60.00","1","Sri Lanka","Test","Hobart","2007-11-16","",""
"419","SR Waugh",NA,"131","252","11","0","51.98","1","Sri Lanka","Test","Melbourne","1995-12-26","",""
"420","SM Katich",NA,"131","245","16","0","53.46","3","New Zealand","Test","Brisbane","2008-11-20","",""
"421","DG Bradman",NA,"131","287","10","0","45.64","4","England","Test","Nottingham","1930-06-13","",""
"422","GS Chappell",NA,"131","303","14","0","43.23","2","England","Test","Lord's","1972-06-22","",""
"423","DC Boon",NA,"131","311","16","0","42.12","2","India","Test","Sydney","1986-01-02","",""
"424","DC Boon",NA,"131","277","14","0","47.29","3","England","Test","Melbourne","1994-12-24","",""
"425","AC Gilchrist",NA,"131","118","10","2","111.01","2","Sri Lanka","ODI","Sydney","1999-01-13","",""
"426","ML Hayden",NA,"131","207","12","4","63.28","3","South Africa","Test","Adelaide","2001-12-14","",""
"427","SE Marsh",NA,"131","116","10","3","112.93","2","England","ODI","Cardiff","2018-06-16","",""
"428","SE Marsh",NA,"131","123","11","3","106.50","1","India","ODI","Adelaide","2019-01-15","",""
"429","KJ Hughes",NA,"130","244","17","1","53.27","3","West Indies","Test","Brisbane","1979-12-01","",""
"430","AC Voges",NA,"130","247","13","1","52.63","2","West Indies","Test","Roseau","2015-06-03","",""
"431","W Bardsley",NA,"130","-","10","0","-","3","England","Test","The Oval","1909-08-09","",""
"432","WM Lawry",NA,"130","-","18","0","-","2","England","Test","Lord's","1961-06-22","",""
"433","GRJ Matthews",NA,"130","235","12","0","55.31","1","New Zealand","Test","Wellington","1986-02-21","",""
"434","ME Waugh",NA,"130","144","7","3","90.27","1","Sri Lanka","ODI","Perth","1996-01-12","",""
"435","ME Waugh",NA,"130","128","14","1","101.56","1","Kenya","ODI","Visakhapatnam","1996-02-23","",""
"436","ML Hayden",NA,"130","211","12","2","61.61","3","Sri Lanka","Test","Galle","2004-03-08","",""
"437","MJ Clarke",NA,"130","132","10","3","98.48","1","India","ODI","Bengaluru","2007-09-29","",""
"438","MJ Clarke",NA,"130","246","12","1","52.84","1","India","Test","Chennai","2013-02-22","",""
"439","SE Marsh",NA,"130","281","19","0","46.26","2","Sri Lanka","Test","Colombo (SSC)","2016-08-13","",""
"440","SPD Smith",NA,"130","222","19","0","58.55","1","Pakistan","Test","Brisbane","2016-12-15","",""
"441","DA Warner",NA,"130","119","11","2","109.24","1","Pakistan","ODI","Sydney","2017-01-22","",""
"442","DC Boon",NA,"129","361","13","0","35.73","1","India","Test","Sydney","1992-01-02","",""
"443","KR Miller",NA,"129","-","15","0","-","2","West Indies","Test","Sydney","1951-11-30","",""
